,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,id
3647,0.617,0.717,-7.858,0.153,0.00564,0.0,0.408,103.992,0j2T0R9dR9qdJYsB7ciXhf
3648,0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,127.975,7w87IxuO7BDcJ3YUqCyMTT
3649,0.756,0.674,-6.518,0.0959,0.0184,0.0,0.158,111.995,40YcuQysJ0KlGQTeGUosTC
3650,0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,85.03,5FVd6KXrgO9B3JPmC8OPst
3651,0.809,0.463,-11.377,0.0396,0.256,0.085,0.109,111.98,5mCPDVBb16L4XQwDdbRUpz
3652,0.378,0.638,-5.576,0.075,0.02,7.66e-05,0.0849,184.086,3ehrxAhYms24KLPG8FZe0W
3653,0.643,0.849,-5.428,0.0526,0.0371,0.0,0.058,162.152,6GG73Jik4jUlQCkKg9JuGO
3654,0.366,0.94,-5.119,0.0696,0.000769,9.42e-05,0.188,130.198,5FZxsHWIvUsmSK1IAvm2pp
3655,0.497,0.489,-7.724,0.294,0.0576,9.91e-05,0.122,171.853,2BoS7pU92MQtynhQ0cZOLT
3656,0.629,0.696,-5.572,0.348,0.0195,0.0,0.0554,93.034,3QHPHLAkYV5cQBUYs6rowx
3657,0.455,0.926,-4.639,0.0881,0.0129,0.000204,0.442,148.01,3csEQ8iV47qDzfJysPJbpP
3658,0.422,0.901,-5.558,0.0686,0.000149,0.462,0.323,180.008,6sxIcZKjXDWsZcajC1zfMY
3659,0.818,0.705,-6.679,0.177,0.00836,0.00233,0.613,138.559,0d28khcov6AiegSCpG5TuT
3660,0.547,0.827,-4.339,0.0282,1.09e-05,0.000125,0.409,105.913,5W5MRU12dpuOnd5WmWzian
3661,0.667,0.716,-5.21,0.0349,0.189,0.0,0.104,108.002,4Qrxdjj3nFhjrqcnUU5r6a
3662,0.423,0.94,-4.012,0.0635,0.00166,0.0,0.178,149.934,6GIrIt2M39wEGwjCQjGChX
3663,0.634,0.861,-4.277,0.0398,0.00373,2.79e-06,0.315,124.996,58ujopSAZBGUmkliCD36Kb
3664,0.697,0.84,-4.602,0.054,0.106,0.0,0.748,128.034,650OeHTLxZAQmb4aEbGmaA
3665,0.658,0.727,-6.695,0.04,0.0194,0.0,0.0543,108.058,6JzNBKU57mEF3y4W0Ib8pW
3666,0.575,0.831,-5.972,0.0356,0.00406,0.000449,0.111,127.991,5M9jOReAKGZ2AttVefFjTY
3667,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,150.011,7KXjTSCq5nL1LoYtL7XAwS
3668,0.638,0.523,-6.664,0.357,0.00454,0.0,0.0842,139.913,6HZILIRieu8S0iqY8kIKhj
3669,0.746,0.653,-6.745,0.289,0.378,0.0,0.229,75.016,2EEeOnHehOozLq4aS0n6SL
3670,0.447,0.967,-2.706,0.0791,0.00448,0.0,0.487,179.999,4vQ6z9ZL5mdcQLmbZBvXrl
3671,0.503,0.966,-3.876,0.0944,0.00572,1.55e-06,0.117,159.95,12YGKHMw1l36tXlgU2Vrjj
3672,0.576,0.598,-4.621,0.0289,0.132,0.0,0.18,102.042,40WyJdlfy8XWtKS9PqxSUK
3673,0.629,0.844,-6.507,0.0578,0.000841,0.0,0.131,123.012,4jVAzJDY1QopeB76N8EMGN
3674,0.681,0.713,-6.868,0.0328,0.191,5.56e-06,0.0998,110.02,0PLZ1ZKGur1ECoMvQ2X9FN
3675,0.729,0.505,-8.66,0.0461,0.0235,0.0,0.123,125.968,5xlBLxaXXYVn06q3nzEtuH
3676,0.712,0.799,-4.564,0.0703,0.0447,6.4e-05,0.37,83.996,5ArQzSBevAdXTxRY6Ulhbq
3677,0.548,0.847,-3.237,0.186,0.0622,0.0,0.0816,171.447,4xkOaSrkexMciUUogZKVTS
3678,0.624,0.91,-5.703,0.0297,0.0285,0.000198,0.0789,104.042,7kzKAuUzOITUauHAhoMoxA
3679,0.583,0.786,-3.142,0.0301,0.0208,0.0,0.188,123.055,4E6cwWJWZw2zWf7VFbH7wf
3680,0.736,0.795,-3.299,0.0545,0.498,1.21e-06,0.254,104.066,6gpcs5eMhJwax4mIfKDYQk
3681,0.552,0.846,-4.912,0.342,0.0114,0.0,0.309,98.56,2pRyjmTGkz5i8xemOtJ7pG
3682,0.776,0.78,-4.374,0.128,0.0622,0.0,0.081,124.949,0pqnGHJpmpxLKifKRmU6WP
3683,0.446,0.764,-5.042,0.033,0.00135,0.0,0.099,172.094,0gmbgwZ8iqyMPmXefof8Yf
3684,0.288,0.758,-5.692,0.0371,0.00616,0.0,0.303,97.094,2AT8iROs4FQueDv2c8q2KE
3685,0.691,0.631,-6.478,0.0368,0.0483,1.13e-05,0.104,92.004,086myS9r57YsLbJpU0TgK9
3686,0.723,0.809,-3.081,0.0625,0.00346,0.00123,0.565,98.007,2YWjW3wwQIBLNhxWKBQd16
3687,0.447,0.922,-3.278,0.0474,0.000307,0.354,0.0973,119.024,3v4My1UDxIBWVtJiajPTsJ
3688,0.599,0.551,-5.937,0.0317,0.503,0.0,0.0875,121.122,5B0ibk0qk9ees6wvlzMsZe
3689,0.694,0.712,-3.923,0.046,0.132,0.0,0.211,98.023,2kvgmr5CFhSvleQqTjB3eP
3690,0.75,0.818,-4.601,0.0551,0.146,0.0,0.686,129.963,495O1Affo7AurEPQcvcr18
3691,0.664,0.714,-6.645,0.111,0.0353,8.42e-06,0.0843,101.969,0vbtURX4qv1l7besfwmnD8
3692,0.579,0.558,-6.986,0.0895,0.0202,1.26e-06,0.212,179.949,7nzsY8vlnKdvGOEE0rjAXZ
3693,0.115,0.744,-4.931,0.0351,0.00241,0.00147,0.32,170.208,5IfHdpuOT36g9VHmp9uceb
3694,0.56,0.792,-3.791,0.0265,0.237,0.000128,0.266,106.016,5SF89YLcHVCvsrzoIDsqc0
3695,0.549,0.992,-3.712,0.116,0.797,0.0,0.196,172.342,1YIxmHt4EKS0gMs3L0mxQV
3696,0.584,0.698,-9.476,0.122,0.00257,0.0,0.295,103.966,2VysjemU93ac5oRg4MfYGp
3697,0.728,0.854,-3.86,0.0457,0.248,0.00188,0.149,121.995,4QcDkuGQx9824a6X9BZF4e
3698,0.833,0.434,-8.795,0.431,0.0102,0.0219,0.165,150.062,0VgkVdmE4gld66l8iyGjgx
3699,0.746,0.846,-2.432,0.048,0.0485,0.0,0.195,114.955,1H3OGagCLSPueat8Hfg6ua
3700,0.634,0.599,-5.447,0.0365,0.0288,0.0,0.197,112.215,2fyIS6GXMgUcSv4oejx63f
3701,0.451,0.97,-4.938,0.107,0.0264,0.00355,0.102,122.444,1f2V8U1BiWaC9aJWmpOARe
3702,0.653,0.839,-5.077,0.0685,0.0369,0.0,0.068,149.034,3FQCJI2t5LTbsRPfYVBSVB
3703,0.68,0.844,-1.729,0.299,0.23,0.0,0.0305,172.302,312A8WfROSLvZbMDHBUPDp
3704,0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,104.504,3yfqSUWxFvZELEM4PmlwIR
3705,0.59,0.766,-3.983,0.178,0.0218,2.12e-05,0.104,98.829,7emb4uOFqsVDNk92N7lK2e
3706,0.178,0.931,-3.366,0.0831,0.0128,0.000714,0.334,112.447,2VVRmrgSmyYnEZsBTsnIRz
3707,0.223,0.985,-1.909,0.0957,0.0298,0.000424,0.11,126.612,3czgcbI4YZ4Gg29DOYFAnd
3708,0.568,0.87,-2.258,0.0332,0.0459,0.0,0.12,109.819,2RUfZnDBLgXeO2A1XOj0ss
3709,0.405,0.632,-5.132,0.0273,0.0316,0.00251,0.112,145.936,45AQ5zbSJ0j1nM9daSWeq8
3710,0.294,0.747,-3.184,0.0339,0.0509,0.0287,0.12,151.062,4i4ArYpqtsA3MJ1k0o2dxq
3711,0.65,0.763,-4.297,0.0288,0.0204,0.00113,0.154,95.036,37afl1KZuSqedp3KDSA1dh
3712,0.65,0.763,-4.297,0.0288,0.0204,0.00113,0.154,95.036,37afl1KZuSqedp3KDSA1dh
3713,0.447,0.848,-6.175,0.222,0.033,7.46e-05,0.65,172.253,1ixbwbeBi5ufN4noUKmW5a
3714,0.351,0.939,-4.469,0.0564,6.42e-05,0.00113,0.296,182.067,3eqhMltljpvMkVNUbAHyQI
3715,0.636,0.72,-6.195,0.0432,0.0893,0.0178,0.0868,124.944,0UeYCHOETPfai02uskjJ3x
3716,0.663,0.694,-8.627,0.171,0.0253,0.0,0.0698,167.953,1RKUoGiLEbcXN4GY4spQDx
3717,0.689,0.739,-5.81,0.026,1.51e-05,0.509,0.064,120.423,0q6LuUqGLUiCPP1cbdwFs3
3718,0.76,0.891,-5.852,0.0372,0.0229,0.0869,0.298,120.264,4Hff1IjRbLGeLgFgxvHflk
3719,0.48,0.927,-2.209,0.0416,0.000175,0.674,0.361,115.909,0xViCcHtcdQnLz841FFC8Y
3720,0.651,0.747,-5.456,0.0382,0.0848,0.000555,0.122,93.048,4FjPJhlEIWB9QVKFTc78Nn
3721,0.617,0.642,-8.624,0.0334,0.13,0.157,0.0929,105.885,6A8dnC0xkiuWN4BshmTB2I
3722,0.417,0.596,-6.82,0.0302,0.0145,9.22e-05,0.0725,73.958,0QRF5DfHjWxd4MHoQk2rgO
3723,0.359,0.913,-2.865,0.0391,6.31e-05,0.0121,0.0954,104.058,4jJfa4mO5JjV9Tz2aAxE2M
3724,0.33,0.982,-3.045,0.0926,0.0588,4.74e-05,0.519,136.986,1H0K1GVwLteCZrPquy7qkM
3725,0.371,0.73,-5.207,0.0547,0.0106,0.0,0.38,200.019,2gJowKEBpFTomofH7eQxJ3
3726,0.446,0.91,-4.481,0.0652,0.000254,9.76e-05,0.077,133.053,1B241LRKmK6qDDTZfUajmm
3727,0.484,0.727,-6.107,0.0358,0.198,0.00204,0.107,120.066,69ZEgPX0hxWXJIqkTlYz41
3728,0.512,0.662,-6.797,0.0439,0.0275,0.0,0.118,180.114,3DamFFqW32WihKkTVlwTYQ
3729,0.446,0.871,-4.902,0.116,0.000252,8.13e-06,0.0996,159.863,6GQLX6Z28fYwDNCrhaKzYF
3730,0.194,0.825,-2.605,0.041,0.0864,0.00284,0.182,169.974,5WTPhYmwwojFP73O7p3Izi
3731,0.511,0.897,-2.087,0.0324,0.218,0.000142,0.573,86.994,5jtxBiPcN1rlvNDZOYI7UT
3732,0.605,0.822,-4.833,0.0438,0.00671,0.134,0.147,167.997,1zB4vmk8tFRmM9UULNzbLB
3733,0.568,0.647,-5.974,0.0362,0.0408,3.28e-05,0.182,85.091,1ryRuJNAxgZA8GKaKl3gov
3734,0.501,0.809,-5.264,0.0938,0.0338,0.00602,0.119,149.964,456WNXWhDwYOSf5SpTuqxd
3735,0.464,0.417,-9.345,0.0256,0.136,0.022,0.0974,67.528,5XeFesFbtLpXzIVDNQP22n
3736,0.676,0.905,-2.569,0.147,0.594,0.0,0.154,152.186,2bBMODHVTXGwE2aZYfbgCt
3737,0.606,0.942,-2.598,0.115,0.0737,2.23e-06,0.0709,106.02,5aWhs651KYM26HYM16kRdk
3738,0.353,0.866,-3.274,0.0392,3.03e-05,3e-05,0.295,165.215,6Ca3uEAuun3HusTUiIXKs1
3739,0.65,0.836,-5.101,0.0334,0.00553,0.00101,0.192,119.933,67SrO8B3O8iUq0AmEh0VzJ
3740,0.48,0.869,-4.865,0.0425,0.0068,0.000453,0.18,121.929,52lpRzbODGnuk5HglqioFk
3741,0.49,0.956,-4.556,0.0407,0.00466,6.15e-06,0.242,160.028,5dvBeCMTzUNjyWIcuykzyh
3742,0.42,0.869,-3.753,0.0358,0.00173,0.00611,0.253,134.057,7axOtm0k3ec0u6Zq1AImUi
3743,0.784,0.728,-4.549,0.0539,0.34,0.0,0.222,110.165,60APt5N2NRaKWf5xzJdzyC
3744,0.294,0.742,-2.334,0.0458,1.45e-05,0.0311,0.152,114.87,5adjc9rGazKvYcyEHNtoz1
3745,0.535,0.948,-4.19,0.0356,0.00225,0.0,0.376,103.183,3DQVgcqaP3iSMbaKsd57l5
3746,0.604,0.894,-5.0,0.037,0.0212,0.0,0.0299,145.017,2jZgzSxNSg1hTCq0ewWHGJ
3747,0.629,0.422,-8.542,0.0411,0.705,0.0,0.124,129.456,6ZygaqgtPkiahkiYJhYWhn
3748,0.415,0.668,-6.849,0.036,0.212,0.0615,0.27,180.048,6wNUBZNWFxdUGof6vkaykE
3749,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,105.143,60a0Rd6pjrkxjPbaKzXjfq
3750,0.383,0.621,-5.878,0.113,0.0272,0.0,0.427,80.051,7l9CE3wmEGOUYw1j4ETjnL
3751,0.507,0.985,-2.392,0.153,0.228,3.31e-05,0.19,150.059,7hQ0ojbeqicGhw0wdUVeaN
3752,0.637,0.678,-3.798,0.266,0.209,0.0,0.156,84.039,561jH07mF1jHuk7KlaeF0s
3753,0.315,0.97,-3.245,0.068,0.000392,0.00255,0.435,138.206,4bQHPFjRT6O1KdMCd4cD9u
3754,0.402,0.813,-4.357,0.0309,0.0463,0.00144,0.172,78.999,6A8rGVzLw9tnzfCAcGKzNn
3755,0.728,0.638,-6.455,0.0336,0.249,0.0,0.116,130.014,0NdTUS4UiNYCNn5FgVqKQY
3756,0.712,0.772,-3.024,0.346,0.0521,4.35e-06,0.0368,84.722,3G0yz3DZn3lfraledmBCT0
3757,0.397,0.839,-6.674,0.102,0.00125,0.0,0.576,116.947,7v9Ne4758aGFfFc5avh89h
3758,0.145,0.564,-3.486,0.0467,8.69e-06,0.218,0.384,72.65,7BIgrYkxmPBARCWRkwqjIi
3759,0.494,0.786,-2.096,0.0381,0.0137,0.000482,0.247,116.03,1C3s37YGNXxK54oCJLbLwY
3760,0.0657,0.943,-2.71,0.138,0.000114,0.00016,0.313,190.555,1AvavliFQoc2l0ZCCWa5VG
3761,0.471,0.75,-4.864,0.196,3.13e-05,0.103,0.271,162.944,4N90LxX3kWhJucPQ484Qy9
3762,0.493,0.808,-3.365,0.0362,0.000235,0.0,0.0983,117.971,6Wx88Mv6b9ofjKMKkdwOJd
3763,0.356,0.872,-7.837,0.068,0.00417,0.00975,0.0997,166.3,5G1sTBGbZT5o4PNRc75RKI
3764,0.511,0.815,-3.14,0.144,0.0491,0.0,0.0826,154.514,1bCmvezFg5MRcENzCGG1Cy
3765,0.665,0.542,-8.323,0.033,0.123,0.00291,0.342,97.975,2LGdO5MtFdyphi2EihANZG
3766,0.501,0.96,-3.893,0.0484,0.00163,0.0094,0.335,104.035,3JnCoJcz2aWFuGMDxWYG5d
3767,0.52,0.759,-5.006,0.0413,0.000112,0.00256,0.0934,148.019,4BsQ6HzywRiSHf45WXRft8
3768,0.396,0.831,-4.913,0.0359,0.0382,9.62e-05,0.0721,81.175,1Z5Uc9jMuuVQxtRZTforfX
3769,0.357,0.667,-6.4,0.0514,0.09,0.0,0.0995,75.548,5PQiNAGdQACI7PGvZyBH2q
3770,0.724,0.573,-4.113,0.0549,0.118,0.0,0.538,113.088,4KW1lqgSr8TKrvBII0Brf8
3771,0.542,0.914,-4.747,0.113,0.0161,0.0,0.744,153.993,2gZUPNdnz5Y45eiGxpHGSc
3772,0.465,0.735,-3.715,0.117,0.0711,0.0,0.0975,173.935,19a3JfW8BQwqHWUMbcqSx8
3773,0.531,0.803,-3.284,0.0717,0.0796,1.71e-05,0.176,142.113,22L7bfCiAkJo5xGSQgmiIO
3774,0.766,0.809,-6.123,0.279,0.0011,0.0,0.168,130.127,722tgOgdIbNe3BEyLnejw4
3775,0.401,0.951,-2.57,0.0483,0.00014,0.000117,0.147,120.879,1XYLtiNehOF8D5NmlQknpI
3776,0.745,0.353,-10.614,0.0983,0.174,0.00662,0.118,160.111,0WtDGnWL2KrMCk0mI1Gpwz
3777,0.805,0.858,-3.067,0.105,0.194,7.89e-06,0.256,97.033,6HTJZ0TQJVMSKkUGzAOe2h
3778,0.901,0.697,-3.439,0.28,0.145,0.0,0.287,93.941,7KwZNVEaqikRSBSpyhXK2j
3779,0.37,0.96,-4.162,0.0378,0.000241,0.0116,0.0563,89.428,5kr3j5Clb9rjEposoMyLVt
3780,0.585,0.972,-4.45,0.0534,0.0143,0.0,0.0707,110.006,7oVEtyuv9NBmnytsCIsY5I
3781,0.624,0.878,-2.934,0.0514,0.000457,0.0,0.0656,119.106,3c7vquF4xacCmFrxztLUVH
3782,0.593,0.2,-11.063,0.0311,0.904,0.0,0.0897,83.966,3xXBsjrbG1xQIm1xv1cKOt
3783,0.489,0.892,-4.757,0.0786,0.000369,0.00293,0.411,137.93,1MHYAqWWdDRePmnqORynrq
3784,0.678,0.922,-5.311,0.219,0.329,0.0,0.0925,140.066,04tGB3iBg3EFjmHt7XmOoO
3785,0.491,0.561,-6.396,0.0279,0.274,2.16e-06,0.23,134.881,2tBxJ43XiwEzhf7Xalc5UG
3786,0.604,0.812,-4.463,0.144,0.0872,0.0,0.255,81.563,5Zi5RHFI0tWKkzoiob2OtU
3787,0.542,0.531,-7.481,0.0301,0.0033,1.51e-06,0.338,105.97,56NkIxSZZiMpFP5ZNSxtnT
3788,0.699,0.6,-6.328,0.134,0.00231,0.00963,0.114,142.037,7lnXzMcgaK7CnzaQ7wj6k0
3789,0.498,0.647,-7.631,0.0358,0.00427,9.87e-06,0.146,163.87,0Au4QRVX0hwIRVv1svcqhD
3790,0.654,0.828,-5.377,0.0281,0.00146,0.000144,0.122,112.056,2x8evxqUlF0eRabbW2JBJd
3791,0.348,0.875,-4.758,0.199,0.0341,0.0,0.117,169.152,2zzLRQ78kKfPTx8FJQCdC2
3792,0.499,0.81,-5.579,0.0347,0.000637,0.0748,0.0625,131.052,1j9rezdE3YeC7yktZXC1em
3793,0.538,0.953,-5.611,0.056,0.0234,0.00126,0.113,100.033,4atMrAadB7dS8xn9vfk9PQ
3794,0.466,0.951,-3.314,0.125,0.0016,0.00242,0.351,165.107,5NAiPIEzxAexFE3ucV18Q8
3795,0.543,0.917,-3.391,0.0444,0.00572,7.76e-05,0.104,132.246,7cX4PJz1old9fyFI8RlfgW
3796,0.48,0.927,-2.209,0.0416,0.000175,0.674,0.361,115.909,0xViCcHtcdQnLz841FFC8Y
3797,0.702,0.903,-3.921,0.038,0.121,0.000123,0.168,125.948,6ULQ6ZRc7JuVutRMy6gfgc
3798,0.35,0.724,-5.888,0.0314,0.00203,0.00136,0.113,147.344,05lBXOMA1uHpVPEQZyjoh3
3799,0.233,0.946,-1.224,0.0797,0.0008,0.0,0.334,159.862,29lQJl6QYH5iN6w2SaKZgm
3800,0.63,0.804,-4.183,0.0363,0.215,0.0,0.253,123.146,3a1lNhkSLSkpJE4MSHpDu9
3801,0.535,0.55,-7.249,0.0229,0.246,0.000105,0.124,90.086,5dI1yHSqgmilFEqpGbqxHh
3802,0.672,0.684,-5.468,0.158,0.604,0.0,0.081,180.008,3TzZ3QGH53BZBFbxIOhphe
3803,0.556,0.538,-5.408,0.0382,0.0689,0.0,0.196,143.95,75ZvA4QfFiZvzhj2xkaWAh
3804,0.425,0.651,-6.131,0.0287,0.105,0.0,0.138,159.363,1OZSVl0JJ1MBzibpuhmmXb
3805,0.526,0.756,-5.083,0.0266,0.4,2.39e-06,0.426,91.985,27rgTetikreqkvedaxrF5N
3806,0.526,0.895,-5.407,0.0543,0.0603,1.3e-06,0.582,101.016,3PbsDnKdrZY0ttX7VE9s5R
3807,0.525,0.742,-5.643,0.0311,0.0874,0.149,0.117,117.029,0Ln5tJyLX5qusquBOtq7wf
3808,0.238,0.919,-6.893,0.0816,0.0257,2.31e-05,0.0914,101.752,6C0xucNj75wRdlejwWIEW1
3809,0.889,0.818,-4.639,0.253,0.47,0.0,0.179,96.063,5ByAIlEEnxYdvpnezg7HTX
3810,0.489,0.835,-4.448,0.0332,0.00746,0.0,0.146,145.885,2DrFBNqxtpyvFlG3qMZiya
3811,0.402,0.92,-2.944,0.0408,0.000174,0.0,0.0807,139.793,19CIsQ1HElu4XHdLCMlSqu
3812,0.58,0.702,-5.565,0.0337,0.0466,3.2e-06,0.536,105.076,57BrRMwf9LrcmuOsyGilwr
3813,0.447,0.937,-2.811,0.0492,0.00768,1.33e-05,0.0787,93.452,2sgBTNHz9ckmqj3rx3ez4M
3814,0.494,0.842,-4.784,0.0843,0.00579,0.0,0.122,162.011,2TfSHkHiFO4gRztVIkggkE
3815,0.816,0.775,-3.323,0.234,0.16,0.00031,0.0543,93.431,503OTo2dSqe7qk76rgsbep
3816,0.49,0.955,-3.339,0.0603,0.00855,0.0,0.281,160.051,3gwoBbif2CNBUfTB75Zs57
3817,0.356,0.917,-6.006,0.0479,0.0335,0.0,0.406,171.176,57iDDD9N9tTWe75x6qhStw
3818,0.419,0.863,-4.155,0.0412,0.000484,0.0,0.388,123.009,0P6YJv6QXReDChZBbpvFmF
3819,0.738,0.814,-4.414,0.0999,0.132,9.64e-06,0.126,119.041,7LJkGyL4vVrtn1mho7BmtA
3820,0.695,0.818,-5.379,0.0334,0.00647,4.87e-06,0.0219,119.965,0w5Bdu51Ka25Pf3hojsKHh
3821,0.66,0.837,-4.315,0.0682,0.000147,6.62e-06,0.0788,135.158,5KGbRvZyVyKP2AEJMHErB4
3822,0.924,0.74,-1.299,0.0774,0.0827,0.0,0.163,133.974,7iXF2W9vKmDoGAhlHdpyIa
3823,0.922,0.909,-2.429,0.27,0.0281,0.0,0.0856,95.295,4LwU4Vp6od3Sb08CsP99GC
3824,0.772,0.821,-0.14,0.25,0.223,0.0,0.148,91.921,1SWVDBtw6h3tm9OehOkDhv
3825,0.575,0.734,-4.949,0.057,0.0757,0.0,0.241,83.986,6M0IsaUX4GNyto4niSegfI
3826,0.646,0.741,-4.973,0.034,0.0275,0.0,0.312,123.077,6h5PAsRni4IRlxWr6uDPTP
3827,0.799,0.693,-8.828,0.284,0.0063,0.0,0.126,94.65,35VUTs0LoeWGp69L0jyHOZ
3828,0.832,0.756,-5.332,0.0515,0.0274,1.39e-06,0.206,110.034,2ZZ3ZxBzCnkn5F1bDFOC2W
3829,0.38,0.988,-2.042,0.0639,2.64e-05,7.86e-05,0.368,186.113,6nTiIhLmQ3FWhvrGafw2zj
3830,0.546,0.814,-5.146,0.0314,0.023,0.0,0.0972,104.98,3ZffCQKLFLUvYM59XKLbVm
3831,0.531,0.909,-4.236,0.034,0.0175,0.0,0.231,97.546,1Dr1fXbc2IxaK1Mu8P8Khz
3832,0.475,0.432,-7.844,0.0302,0.183,0.0,0.161,94.605,6ORqU0bHbVCRjXm9AjyHyZ
3833,0.56,0.857,-4.145,0.0384,0.0594,0.0,0.381,119.975,3p6u2A85mjpENdBs4cnWR4
3834,0.703,0.553,-6.176,0.0799,0.0518,0.0,0.101,99.989,1o4K8S5pKus6yNsxkBobT4
3835,0.398,0.87,-6.766,0.0421,0.0014,4.43e-05,0.117,160.015,4InRglDVQnb04pbkusU1ht
3836,0.636,0.855,-4.19,0.0593,0.00134,0.0,0.31,95.119,2phl4xGeVfWAzEEAJiesVV
3837,0.577,0.604,-5.703,0.0495,0.000218,0.000579,0.477,167.719,6tsojOQ5wHaIjKqIryLZK6
3838,0.32,0.801,-4.25,0.054,0.0354,2.48e-06,0.13,194.784,1fDtoTPDyzkNOfFIRXxsC5
3839,0.614,0.807,-3.405,0.0529,0.13,0.0,0.255,99.989,4Wg7VfvO7NVG57R8cSPDQG
3840,0.666,0.992,-6.713,0.255,0.0121,0.0044,0.362,152.626,5AgCO3dc2kuSicCsw09YCA
3841,0.296,0.619,-5.727,0.0288,0.097,0.0,0.114,110.001,4WLjmPvwASNqjjMPqk28BT
3842,0.526,0.776,-4.169,0.0852,0.000431,0.0157,0.334,131.194,4baAwbpkroYCwSIlaqzNXy
3843,0.401,0.946,-7.115,0.0652,0.00641,0.00212,0.161,157.866,55YCBz4tXI6IXvkTtNIzJL
3844,0.622,0.884,-6.715,0.0467,0.0403,0.371,0.282,109.722,1j8GQQGyC26O1TeW4LLvjk
3845,0.638,0.816,-5.503,0.0308,0.00149,0.00115,0.195,112.014,77OuOZhDxJSQLYnNIpX2AG
3846,0.33,0.952,-4.017,0.0614,0.000136,0.00228,0.132,146.001,6BT9OI7DqhhT8P3ISs1VCD
3847,0.583,0.947,-5.12,0.0378,0.0185,0.00109,0.0679,135.448,07GvNcU1WdyZJq3XxP0kZa
3848,0.588,0.694,-4.278,0.0387,0.00948,0.0,0.113,126.027,4VySpxhRGy32u5zPCprzDn
3849,0.675,0.562,-7.678,0.0352,0.233,0.0,0.0816,130.098,6eT7xZZlB2mwyzJ2sUKG6w
3850,0.664,0.447,-7.272,0.289,0.112,0.0,0.091,83.138,5cc9Zbfp9u10sfJeKZ3h16
3851,0.701,0.591,-6.646,0.0301,0.0979,2.53e-05,0.551,98.056,6YuFv5d7iGeNnFMu6xphZl
3852,0.712,0.463,-9.33,0.143,0.152,0.0,0.642,80.029,3x4I4nRuZp5NdtGvCPw6Ms
3853,0.506,0.745,-6.041,0.332,0.0594,0.0,0.373,161.798,25ypHCQpDX2nrDFly7eZLZ
3854,0.8,0.545,-7.002,0.127,0.00369,0.000461,0.0445,119.954,0zo4aX57COch7Wh3NRImTM
3855,0.877,0.445,-11.01,0.548,0.324,0.0,0.116,148.936,1O9XLPG67dHptqmOPv578s
3856,0.566,0.861,-8.063,0.144,0.0142,0.459,0.675,124.713,5Sh9v7RwibuV34tdjscwx5
3857,0.713,0.672,-6.559,0.0699,0.437,0.104,0.0996,103.032,4wU2SDzeGxrSJAm3Mw2zAH
3858,0.546,0.583,-7.317,0.0348,0.002,0.173,0.115,128.017,60eOMEt3WNVX1m1jmApmnX
3859,0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,101.018,5bcTCxgc7xVfSaMV3RuVke
3860,0.489,0.892,-4.757,0.0786,0.000369,0.00293,0.411,137.93,1MHYAqWWdDRePmnqORynrq
3861,0.559,0.716,-3.964,0.39,0.737,0.0,0.252,176.618,4jtyUzZm9WLc2AdaJ1dso7
3862,0.585,0.52,-6.136,0.0712,0.124,7.01e-05,0.131,159.801,0e7ipj03S05BNilyu5bRzt
3863,0.797,0.779,-4.719,0.141,0.319,0.000142,0.266,82.37,2GrOq1y5gksYrqkc8Jzl9T
3864,0.851,0.583,-11.022,0.286,0.0506,0.0,0.236,95.048,52IuMfbQa9aqRPz2oYPAI8
3865,0.62,0.574,-7.788,0.0479,0.569,0.0,0.19,100.023,5tz69p7tJuGPeMGwNTxYuV
3866,0.619,0.952,-4.452,0.0578,0.134,0.788,0.184,195.938,57uygrPhl1rrY66TwfVF41
3867,0.885,0.94,-5.908,0.0913,0.161,0.0,0.0675,110.005,7cGFbx7MP0H23iHZTZpqMM
3868,0.782,0.713,-6.576,0.0899,0.0619,0.00125,0.108,159.839,2c8sgbZoEanC3QyFNZxUcA
3869,0.657,0.734,-4.832,0.484,0.149,0.0,0.139,91.03,5SkRLpaGtvYPhw02vZhQQ9
3870,0.561,0.774,-3.144,0.447,0.399,1.84e-06,0.189,77.621,0eK5y1c7WDyWwx6k9SFjbT
3871,0.644,0.728,-8.396,0.029,0.000988,0.0279,0.473,132.488,0dcMqjeDpwqB2xhzMsld0p
3872,0.594,0.946,-4.521,0.452,0.0869,0.0,0.306,155.826,70ATm56tH7OrQ1zurYssz0
3873,0.597,0.911,-4.1,0.0644,4.22e-05,0.00137,0.096,127.993,0cWKmpopb9Qm9mbJimBarQ
3874,0.626,0.859,-4.295,0.0378,0.00213,0.00412,0.081,100.01,2foU3yN5SE5IUasPTs91YV
3875,0.708,0.868,-3.287,0.0431,0.0313,0.0,0.122,124.994,3kGfazcbVvVkuZunzlLgTD
3876,0.763,0.726,-6.405,0.282,0.259,0.0,0.0976,139.059,7floNISpH8VF4z4459Qo18
3877,0.763,0.85,-3.052,0.0417,0.0304,1.21e-06,0.371,91.519,3ia3dJETSOllPsv3LJkE35
