,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
298,0.734,0.667,8,-6.175,1,0.183,0.107,0.0,0.143,0.586,148.019,audio_features,4IbfEQH5rWtgtS6lHGWzJI,spotify:track:4IbfEQH5rWtgtS6lHGWzJI,https://api.spotify.com/v1/tracks/4IbfEQH5rWtgtS6lHGWzJI,https://api.spotify.com/v1/audio-analysis/4IbfEQH5rWtgtS6lHGWzJI,288947,4
299,0.714,0.833,5,-5.239,1,0.0259,0.00249,0.0,0.298,0.663,129.964,audio_features,3rLIv187BhjyweFe89SgLn,spotify:track:3rLIv187BhjyweFe89SgLn,https://api.spotify.com/v1/tracks/3rLIv187BhjyweFe89SgLn,https://api.spotify.com/v1/audio-analysis/3rLIv187BhjyweFe89SgLn,220920,4
300,0.726,0.881,9,-3.892,0,0.0391,0.203,0.0,0.108,0.682,110.019,audio_features,4hjuUelurEBKlqpJPJ77Iw,spotify:track:4hjuUelurEBKlqpJPJ77Iw,https://api.spotify.com/v1/tracks/4hjuUelurEBKlqpJPJ77Iw,https://api.spotify.com/v1/audio-analysis/4hjuUelurEBKlqpJPJ77Iw,203440,4
301,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,audio_features,6RX5iL93VZ5fKmyvNXvF1r,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r,227853,4
302,0.603,0.872,5,-5.404,0,0.0792,0.0213,0.0,0.366,0.691,150.104,audio_features,4z8ssgZfs5TzKiO8HaGWXO,spotify:track:4z8ssgZfs5TzKiO8HaGWXO,https://api.spotify.com/v1/tracks/4z8ssgZfs5TzKiO8HaGWXO,https://api.spotify.com/v1/audio-analysis/4z8ssgZfs5TzKiO8HaGWXO,206373,4
303,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,audio_features,3MjUtNVVq3C8Fn0MP3zhXa,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,https://api.spotify.com/v1/tracks/3MjUtNVVq3C8Fn0MP3zhXa,https://api.spotify.com/v1/audio-analysis/3MjUtNVVq3C8Fn0MP3zhXa,211067,4
304,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,audio_features,4ZMJshw6UOvaTWWThYtEoW,spotify:track:4ZMJshw6UOvaTWWThYtEoW,https://api.spotify.com/v1/tracks/4ZMJshw6UOvaTWWThYtEoW,https://api.spotify.com/v1/audio-analysis/4ZMJshw6UOvaTWWThYtEoW,211000,4
305,0.659,0.857,11,-5.85,1,0.0437,0.0045,1.93e-06,0.335,0.798,106.965,audio_features,4zP7ADsgJgHGY6VzxbNp1z,spotify:track:4zP7ADsgJgHGY6VzxbNp1z,https://api.spotify.com/v1/tracks/4zP7ADsgJgHGY6VzxbNp1z,https://api.spotify.com/v1/audio-analysis/4zP7ADsgJgHGY6VzxbNp1z,201960,4
306,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,audio_features,3jlbL2OTD5YmIunYzgQTAN,spotify:track:3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/audio-analysis/3jlbL2OTD5YmIunYzgQTAN,338853,4
307,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,audio_features,4HlFJV71xXKIGcU3kRyttv,spotify:track:4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv,216773,4
308,0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978,audio_features,2kQuhkFX7uSVepCD3h29g5,spotify:track:2kQuhkFX7uSVepCD3h29g5,https://api.spotify.com/v1/tracks/2kQuhkFX7uSVepCD3h29g5,https://api.spotify.com/v1/audio-analysis/2kQuhkFX7uSVepCD3h29g5,212360,4
309,0.708,0.641,7,-4.271,1,0.0336,0.205,0.0,0.0925,0.253,113.082,audio_features,0lupJBVy4UQrvI4Oy3PvI7,spotify:track:0lupJBVy4UQrvI4Oy3PvI7,https://api.spotify.com/v1/tracks/0lupJBVy4UQrvI4Oy3PvI7,https://api.spotify.com/v1/audio-analysis/0lupJBVy4UQrvI4Oy3PvI7,268120,4
310,0.881,0.774,1,-6.068,1,0.0439,0.00971,0.0346,0.206,0.759,112.968,audio_features,26wpcLqBHEfOL00i1rdbun,spotify:track:26wpcLqBHEfOL00i1rdbun,https://api.spotify.com/v1/tracks/26wpcLqBHEfOL00i1rdbun,https://api.spotify.com/v1/audio-analysis/26wpcLqBHEfOL00i1rdbun,182627,4
311,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,audio_features,3U5JVgI2x4rDyHGObzJfNf,spotify:track:3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/tracks/3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/audio-analysis/3U5JVgI2x4rDyHGObzJfNf,259333,4
