,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,cluster
1922,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1923,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1924,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1925,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1926,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1927,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1928,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1929,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1930,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1931,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1932,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1933,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1934,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1935,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1936,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1937,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1938,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1939,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
1940,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,171.067,2
